Compound	CMap_Score	a_score	b_score
BRD-K94441233	0.9687943262411347	0.5553191489361702	-0.4134751773049646
BRD-A70649075	0.9670212765957448	0.32446808510638303	-0.6425531914893617
BRD-K62607865	0.9645390070921985	0.2804964539007092	-0.6840425531914893
BRD-K03273112	0.9645390070921985	0.30283687943262405	-0.6617021276595745
BRD-K18619710	0.9624113475177305	0.29645390070921984	-0.6659574468085107
BRD-K07736136	0.9617021276595745	0.6329787234042553	-0.32872340425531915
BRD-K49865102	0.9617021276595744	0.5457446808510638	-0.41595744680851066
BRD-K29968218	0.9617021276595744	0.3861702127659574	-0.575531914893617
BRD-K77008974	0.9595744680851064	0.5787234042553191	-0.38085106382978723
BRD-K70511574	0.9588652482269503	0.3226950354609929	-0.6361702127659574
BRD-K62814476	0.9585106382978724	0.6393617021276596	-0.3191489361702128
BRD-A49358627	0.9585106382978724	0.5351063829787235	-0.42340425531914894
BRD-K37865504	0.9574468085106382	0.7234042553191489	-0.23404255319148937
BRD-M97302542	0.9570921985815602	0.45425531914893613	-0.5028368794326241
BRD-A60594020	0.9567375886524823	0.4666666666666666	-0.49007092198581564
BRD-K41278234	0.9567375886524823	0.25567375886524824	-0.701063829787234
BRD-K43457670	0.9567375886524823	0.30248226950354606	-0.6542553191489362
BRD-K97810537	0.9560283687943263	0.4826241134751773	-0.4734042553191489
BRD-K77638923	0.9560283687943263	0.5382978723404255	-0.41773049645390076
BRD-K38527262	0.9560283687943262	0.4964539007092198	-0.4595744680851064
BRD-K55703048	0.9556737588652482	0.3301418439716312	-0.625531914893617
BRD-K41312087	0.9556737588652482	0.5187943262411348	-0.4368794326241135
BRD-K64052750	0.9553191489361702	0.4957446808510638	-0.4595744680851064
BRD-K70246307	0.9549645390070921	0.41985815602836873	-0.5351063829787234
BRD-K34022604	0.9542553191489361	0.85	-0.10425531914893617
BRD-K04923131	0.9531914893617022	0.4276595744680851	-0.5255319148936171
BRD-K15424032	0.9528368794326241	0.2911347517730496	-0.6617021276595745
BRD-K61228301	0.9528368794326241	0.27198581560283686	-0.6808510638297872
BRD-K65928735	0.952127659574468	0.3734042553191489	-0.5787234042553191
BRD-K06543683	0.951063829787234	0.6542553191489362	-0.2968085106382979
BRD-K06294530	0.9503546099290782	0.7521276595744681	-0.19822695035461002
BRD-K89053832	0.947872340425532	0.6553191489361703	-0.2925531914893617
BRD-A06627858	0.9478723404255319	0.46382978723404256	-0.48404255319148937
BRD-A23072235	0.9475177304964539	0.475531914893617	-0.47198581560283687
BRD-A25004090	0.9475177304964539	0.41134751773049644	-0.5361702127659574
BRD-K88807631	0.9475177304964539	0.36560283687943257	-0.5819148936170213
BRD-K60184833	0.9464539007092199	0.6914893617021276	-0.2549645390070922
BRD-A51964809	0.9453900709219858	0.5606382978723404	-0.3847517730496454
BRD-K53972329	0.9425531914893617	0.3627659574468085	-0.5797872340425532
BRD-K72280606	0.9421985815602838	0.5765957446808511	-0.3656028368794327
BRD-K95292280	0.9421985815602836	0.3826241134751773	-0.5595744680851064
BRD-K09951645	0.9411347517730496	0.6304964539007092	-0.31063829787234043
BRD-K19796430	0.9404255319148936	0.3595744680851064	-0.5808510638297872
BRD-K89391146	0.9390070921985815	0.5283687943262411	-0.4106382978723404
BRD-A90272038	0.9375886524822696	0.6957446808510639	-0.24184397163120575
BRD-K19412355	0.9336879432624114	0.4042553191489362	-0.5294326241134752
BRD-A47706533	0.9333333333333333	0.47943262411347515	-0.4539007092198582
BRD-K14991967	0.9329787234042554	0.5893617021276596	-0.34361702127659577
BRD-K50388907	0.9329787234042553	0.6191489361702127	-0.31382978723404253
BRD-K67536197	0.9329787234042553	0.25212765957446803	-0.6808510638297872
BRD-K79254416	0.9326241134751774	0.3911347517730496	-0.5414893617021277
BRD-K43389675	0.9319148936170213	0.3563829787234043	-0.575531914893617
BRD-K49669041	0.9315602836879433	0.34964539007092194	-0.5819148936170213
BRD-K36529613	0.9315602836879433	0.4634751773049645	-0.46808510638297873
BRD-K79930101	0.9304964539007092	0.6553191489361703	-0.275177304964539
BRD-K85333151	0.9283687943262411	0.7308510638297872	-0.19751773049645388
BRD-K41337261	0.928014184397163	0.4964539007092198	-0.43156028368794325
BRD-K61323504	0.926241134751773	0.5432624113475177	-0.3829787234042553
BRD-K20545304	0.925531914893617	0.33723404255319145	-0.5882978723404255
BRD-K49027941	0.924468085106383	0.5531914893617021	-0.37127659574468086
BRD-K49313711	0.9237588652482269	0.47411347517730495	-0.449645390070922
BRD-K45446451	0.9226950354609929	0.602127659574468	-0.32056737588652484
BRD-K14796088	0.922340425531915	0.6797872340425533	-0.2425531914893617
BRD-K49049886	0.9223404255319149	0.3414893617021276	-0.5808510638297872
BRD-K30480208	0.9212765957446808	0.4138297872340425	-0.5074468085106383
BRD-K99498722	0.9198581560283687	0.3815602836879432	-0.5382978723404256
BRD-K31086665	0.9198581560283687	0.5797872340425532	-0.3400709219858156
BRD-K25279140	0.9180851063829787	0.26489361702127656	-0.6531914893617021
BRD-K08303368	0.9180851063829787	0.43297872340425536	-0.4851063829787234
BRD-K07955840	0.9170212765957446	0.43617021276595747	-0.4808510638297872
BRD-K68395654	0.9166666666666667	0.7042553191489362	-0.21241134751773055
BRD-K57927309	0.9156028368794326	0.5166666666666666	-0.39893617021276595
BRD-K77554836	0.9145390070921986	0.35709219858156027	-0.5574468085106383
BRD-K13949769	0.9131205673758865	0.6031914893617021	-0.30992907801418446
BRD-K89714990	0.9124113475177305	0.34219858156028365	-0.5702127659574469
BRD-K53417444	0.9117021276595745	0.42340425531914894	-0.48829787234042554
BRD-K33588785	0.9106382978723404	0.4563829787234043	-0.4542553191489362
BRD-K12885236	0.9099290780141844	0.5326241134751772	-0.37730496453900714
BRD-K26997899	0.9081560283687943	0.29219858156028367	-0.6159574468085106
BRD-K13314656	0.9070921985815603	0.5680851063829787	-0.33900709219858155
BRD-K21718444	0.9070921985815602	0.5315602836879432	-0.37553191489361704
BRD-K56957086	0.9049645390070922	0.3294326241134751	-0.575531914893617
BRD-K60025295	0.9046099290780143	0.47411347517730495	-0.4304964539007093
BRD-K33277808	0.902836879432624	0.49432624113475176	-0.4085106382978723
BRD-K81332461	0.9021276595744682	0.8404255319148937	-0.06170212765957447
BRD-A51571244	0.9021276595744682	0.13829787234042556	-0.7638297872340426
BRD-K68507560	0.902127659574468	0.45425531914893613	-0.4478723404255319
BRD-A48300215	0.901063829787234	0.85	-0.05106382978723404
BRD-K88510285	0.901063829787234	0.3382978723404255	-0.5627659574468085
BRD-K49456274	0.898581560283688	0.36879432624113473	-0.5297872340425532
BRD-K58148589	0.8968085106382979	0.4085106382978724	-0.48829787234042554
BRD-K05804044	0.8968085106382979	0.5882978723404255	-0.30851063829787234
