Compound	CMap_Score	a_score	b_score
BRD-K60446698	0.15394012776868293	0.06453554873276746	-0.08940457903591548
BRD-A00077618	0.15387122019804217	0.10885256757570289	-0.045018652622339284
BRD-K71467466	0.1538647793307064	0.12311721148636445	-0.03074756784434196
BRD-K98521173	0.15362711456263922	0.08605341841751446	-0.06757369614512476
BRD-K65928735	0.15348052818996083	0.07642325366724856	-0.07705727452271227
BRD-K97810537	0.15305766421136913	0.024676419240262426	-0.1283812449711067
BRD-K64888243	0.15302096097740647	0.14687656773623903	-0.0061443932411674364
BRD-K30519779	0.15256547190195904	0.11723155338831703	-0.03533391851364201
BRD-K99113996	0.1519498350296441	0.0971294122368711	-0.054820422792772994
BRD-K56614220	0.15185383697679278	0.068403467581723	-0.08345036939506978
BRD-K55305701	0.1517355062683557	0.11693556478638656	-0.03479994148196913
BRD-K74227499	0.15157458168346788	0.09618726546665857	-0.05538731621680931
BRD-K17743125	0.15141210352253948	0.07177272088776515	-0.07963938263477432
BRD-K27316855	0.15132694813580583	0.06207232155399034	-0.08925462658181549
BRD-K87112191	0.15130950277151506	0.04124074408524475	-0.11006875868627031
BRD-K48488978	0.15128694355275663	0.08983203901029446	-0.06145490454246216
BRD-K60230970	0.15070315498927705	0.0997632091184556	-0.05093994587082146
BRD-A55484088	0.15049364878694846	0.014212469648626408	-0.13628117913832205
BRD-A34751532	0.15048306505017078	0.01813356611081013	-0.13234949893936065
BRD-K91614056	0.1504265537216885	0.1012421487769149	-0.04918440494477361
BRD-K43187018	0.15006968435866117	0.034613609455581645	-0.11545607490307952
BRD-K72703948	0.15002488958281956	0.041715329199526474	-0.10830956038329309
BRD-K13050541	0.14989228539450794	0.09569361667971021	-0.054198668714797726
BRD-A16700644	0.149835288573513	0.09385547729416252	-0.05597981127935048
BRD-A42699921	0.14964296880613503	0.058684004575281445	-0.09095896423085359
BRD-K06222852	0.14943663448822284	0.06868540926695163	-0.0807512252212712
BRD-K70505054	0.14942304069786644	0.05956494692272196	-0.08985809377514446
BRD-K26824830	0.14925279465673413	0.11387133024301166	-0.035381464413722474
BRD-K68336408	0.1485180502879618	0.1482912929183473	-0.00022675736961451248
BRD-A22707317	0.1484127631450335	0.10987498244135407	-0.038537780703679414
BRD-K21361524	0.1483610096431759	0.10632311921818871	-0.04203789042498718
