Compound	CMap_Score	a_score	b_score
BRD-K79555887	0.5829931972789115	0.5029478458049886	-0.08004535147392292
BRD-K06593056	0.5826530612244898	0.28526077097505664	-0.2973922902494331
BRD-K70402238	0.5821995464852608	0.25170068027210885	-0.330498866213152
BRD-K80431395	0.5817460317460317	0.29149659863945576	-0.2902494331065759
BRD-K21547160	0.5790249433106577	0.4519274376417234	-0.1270975056689343
BRD-A93695607	0.5775510204081632	0.3112244897959183	-0.26632653061224487
BRD-A11551002	0.5763038548752835	0.40680272108843535	-0.16950113378684806
BRD-A09349126	0.57562358276644	0.40487528344671203	-0.1707482993197279
BRD-K05638300	0.5752834467120181	0.35839002267573694	-0.2168934240362812
BRD-K35629949	0.5743764172335601	0.36281179138322	-0.21156462585034008
BRD-K26530649	0.5740362811791383	0.25578231292517	-0.3182539682539683
BRD-K73197500	0.5723356009070295	0.36009070294784584	-0.21224489795918366
BRD-K96153583	0.5719954648526078	0.2368480725623583	-0.3351473922902494
BRD-K62008436	0.5698412698412699	0.37131519274376423	-0.1985260770975057
BRD-K07106112	0.5697278911564626	0.42448979591836733	-0.14523809523809525
BRD-A97739905	0.5696145124716554	0.31655328798185944	-0.25306122448979596
BRD-K63504947	0.5692743764172336	0.3282312925170068	-0.24104308390022677
BRD-K66030860	0.5642857142857143	0.3806122448979592	-0.18367346938775514
BRD-K84091759	0.5637188208616781	0.4924036281179139	-0.07131519274376419
BRD-K21528677	0.5634920634920636	0.5041950113378686	-0.05929705215419501
BRD-K88677950	0.5630385487528344	0.542063492063492	-0.02097505668934241
BRD-K38003476	0.5616780045351474	0.5242630385487528	-0.03741496598639456
BRD-K20545304	0.5615646258503402	0.396031746031746	-0.1655328798185941
BRD-K89839824	0.5615646258503401	0.5087301587301587	-0.05283446712018139
BRD-K48578705	0.5613378684807255	0.3164399092970521	-0.24489795918367346
BRD-K60160658	0.5607709750566894	0.2570294784580499	-0.30374149659863947
BRD-K14618467	0.5607709750566894	0.3996598639455783	-0.16111111111111112
BRD-K21782625	0.5607709750566893	0.35498866213151925	-0.20578231292517005
BRD-K96344439	0.560204081632653	0.40068027210884355	-0.1595238095238095
BRD-K96424892	0.5599773242630386	0.5520408163265307	-0.007936507936507936
